surface,condition,seed,recon_per_dim,E_mu,E_Sigma,sigma_min_p5,gt_mfpt,lr_mfpt,mfpt_err,gt_rate,lr_rate,rate_err,transition_frac,gt_transition_frac,gt_transitions,lr_transitions,W2@1.0
quartic_dome,F,1042,0.003738383748638096,4.2744293212890625,0.9150868654251099,1.0184961557388306,7.491639137268066,0.009999998845160007,0.9986651787863868,0.3572,0.0,1.0,1.0,0.854,3572,0,0.8875168369603474
quartic_dome,T+F,1042,7.077221716962643e-05,0.006012965925037861,0.0015942242462188005,1.1589096784591675,7.491639137268066,7.176326751708984,0.04208857097647995,0.3572,0.4404,0.23292273236282193,0.882,0.854,3572,4404,0.14084124659515557
quartic_dome,baseline,2042,1.4214879550521647e-05,0.04115142300724983,0.0144041758030653,1.1559550762176514,7.228337287902832,7.215854167938232,0.001726969767375279,0.3945,0.401,0.016476552598225617,0.878,0.854,3945,4010,0.1454346240012963
quartic_dome,T,2042,0.0002677864325580312,0.007613644935190678,0.0016506095416843891,0.9002970457077026,7.228337287902832,6.716330051422119,0.07083333498252713,0.3945,0.3094,0.21571609632446137,0.752,0.854,3945,3094,0.3154295939631367
quartic_dome,F,2042,0.0036840029616854084,3.8120012283325195,0.8999791741371155,1.0256376266479492,7.228337287902832,0.009999998845160007,0.998616556139142,0.3945,0.0,1.0,1.0,0.854,3945,0,0.8591282911422162
quartic_dome,T+F,2042,9.897883184513642e-05,0.011820782907307148,0.0025360011495649815,1.2055540084838867,7.228337287902832,5.920149326324463,0.18098048132974098,0.3945,0.4731,0.19923954372623573,0.936,0.854,3945,4731,0.21811615912329146
quartic_dome,baseline,3042,2.8550553029004613e-05,0.059078022837638855,0.017853230237960815,1.1566563844680786,6.957990646362305,7.288025856018066,0.04743254574915344,0.389,0.3259,0.16221079691516707,0.81,0.836,3890,3259,0.16307550125080125
quartic_dome,T,3042,1.541405698442044e-05,0.004250703379511833,0.0005903440760448575,0.8987546563148499,6.957990646362305,5.824354648590088,0.16292577202081912,0.389,0.4909,0.2619537275064267,0.914,0.836,3890,4909,0.21531533298926342
quartic_dome,F,3042,0.0037177513487896517,2.984957695007324,0.893149197101593,1.0386872291564941,6.957990646362305,0.009999998845160007,0.9985628036378019,0.389,0.0,1.0,1.0,0.836,3890,0,0.9202422368116756
quartic_dome,T+F,3042,3.883365393426288e-05,0.005636494606733322,0.0014612555969506502,1.1660140752792358,6.957990646362305,6.361721515655518,0.08569559245074893,0.389,0.4202,0.0802056555269923,0.848,0.836,3890,4202,0.18449950653361671
