surface,condition,drift_mode,seed,E_mu,E_Sigma,R1,R2,kappa_g,recon,mfpt_err,its_t2_err,stat_l1,exit_frac
paraboloid,T+F,oracle_drift+learned_diff,2042,0.00012936553684994578,7.1714885052642785e-06,122791.5,23375998.0,1.7147639989852905,9.87951952166358e-08,0.07456224006689927,0.5160929425341165,0.016084840521216393,0.0
paraboloid,T+F,oracle_drift+oracle_diff,2042,0.00012936553684994578,7.1714885052642785e-06,122791.5,23375998.0,1.7147639989852905,9.87951952166358e-08,0.08357696111551488,0.4963871675427761,0.05454237386584282,0.0
paraboloid,baseline,learned,3042,0.0039560976438224316,0.0002131321671186015,17057.119140625,2805129.75,1.3859690427780151,3.161912569670345e-06,0.11094713712414674,0.3053916182077358,0.05951094254851341,0.020000001415610313
paraboloid,baseline,oracle_drift+learned_diff,3042,0.0039560976438224316,0.0002131321671186015,17057.119140625,2805129.75,1.3859690427780151,3.161912569670345e-06,0.04079593680028329,0.1104388520843309,0.03652820736169815,0.0
paraboloid,baseline,oracle_drift+oracle_diff,3042,0.0039560976438224316,0.0002131321671186015,17057.119140625,2805129.75,1.3859690427780151,3.161912569670345e-06,0.07346764621975903,0.051388693089308976,0.0033291280269622803,0.0
paraboloid,T+F,learned,3042,7.430478581227362e-05,4.564259143080562e-06,127609.359375,24833888.0,1.7644686698913574,5.988538925356063e-08,0.2071177925789116,0.4323233178553906,0.07423084229230881,0.030000001192092896
paraboloid,T+F,oracle_drift+learned_diff,3042,7.430478581227362e-05,4.564259143080562e-06,127609.359375,24833888.0,1.7644686698913574,5.988538925356063e-08,0.07164606281575643,0.09515017190556435,0.011213928461074829,0.0
paraboloid,T+F,oracle_drift+oracle_diff,3042,7.430478581227362e-05,4.564259143080562e-06,127609.359375,24833888.0,1.7644686698913574,5.988538925356063e-08,0.04841636048857414,0.09713666302718262,0.0193386971950531,0.0
paraboloid,baseline,learned,4042,0.005597427953034639,0.0005555228563025594,12381.6015625,600750.4375,1.4883968830108643,4.060398747573014e-06,0.14022327828235245,0.4893840905689469,0.05148662254214287,0.012000000104308128
paraboloid,baseline,oracle_drift+learned_diff,4042,0.005597427953034639,0.0005555228563025594,12381.6015625,600750.4375,1.4883968830108643,4.060398747573014e-06,0.1400175657276031,0.44662061289480576,0.04066170006990433,0.0
