time,ensemble_survival,MTE,RPD,surface,penalty,sim_mode,W2,MMD
2.0,0.17499999701976776,,,hyperbolic_paraboloid,T+F+K,end_to_end,1.0251730994703272,0.13360092043876648
3.0,0.08500000089406967,,,hyperbolic_paraboloid,T+F+K,end_to_end,1.3418359049766262,0.18268409371376038
4.0,0.04999999701976776,,,hyperbolic_paraboloid,T+F+K,end_to_end,1.3806677973177564,0.11629040539264679
5.0,0.014999999664723873,,,hyperbolic_paraboloid,T+F+K,end_to_end,1.4292983594823105,0.22632823884487152
0.1,1.0,0.1794337272644043,0.239690460508957,hyperbolic_paraboloid,T+Kf,learned_latent,,
0.2,0.9799999594688416,0.29335179620859575,0.28221370518367583,hyperbolic_paraboloid,T+Kf,learned_latent,,
0.5,0.9149999618530273,0.36654750636366545,0.25805596181526197,hyperbolic_paraboloid,T+Kf,learned_latent,,
1.0,0.8050000071525574,0.5904088938458366,0.3170009140498141,hyperbolic_paraboloid,T+Kf,learned_latent,1.3547777182570684,0.15053126215934753
2.0,0.5249999761581421,,,hyperbolic_paraboloid,T+Kf,learned_latent,1.3211740416254485,0.18871138989925385
3.0,0.32999998331069946,,,hyperbolic_paraboloid,T+Kf,learned_latent,1.1962235990175258,0.19769422709941864
4.0,0.22499999403953552,,,hyperbolic_paraboloid,T+Kf,learned_latent,1.3574745265894546,0.1276208758354187
5.0,0.1599999964237213,,,hyperbolic_paraboloid,T+Kf,learned_latent,0.7964606422912168,0.15024827420711517
0.1,0.9799999594688416,1.0036059009785554,1.3406329135691841,hyperbolic_paraboloid,T+Kf,end_to_end,,
0.2,0.8650000095367432,1.2382191564306357,1.1912059870845813,hyperbolic_paraboloid,T+Kf,end_to_end,,
0.5,0.5949999690055847,1.6066594484473478,1.1311168186404479,hyperbolic_paraboloid,T+Kf,end_to_end,,
1.0,0.3649999797344208,1.693057021049604,0.9090320772696885,hyperbolic_paraboloid,T+Kf,end_to_end,1.288180688779821,0.19107432663440704
2.0,0.09999999403953552,,,hyperbolic_paraboloid,T+Kf,end_to_end,1.5604916428427966,0.2544807493686676
3.0,0.029999999329447746,,,hyperbolic_paraboloid,T+Kf,end_to_end,1.5655284848720654,0.22011467814445496
4.0,0.014999999664723873,,,hyperbolic_paraboloid,T+Kf,end_to_end,2.0969194407324707,0.3572288751602173
5.0,0.0,,,hyperbolic_paraboloid,T+Kf,end_to_end,,
0.1,1.0,0.15236207962036133,0.20352771792168803,hyperbolic_paraboloid,T+F+Kf,learned_latent,,
0.2,0.9799999594688416,0.2517289920729034,0.24217125128673267,hyperbolic_paraboloid,T+F+Kf,learned_latent,,
0.5,0.9149999618530273,0.2984378168491718,0.2101055293843737,hyperbolic_paraboloid,T+F+Kf,learned_latent,,
