surface,D,N,seed,ae_condition,drift_method,E_mu,E_Sigma,rcMTE@0.1,rcMTE@0.5,rcMTE@1.0,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,sW2@0.1,sW2@0.2,sW2@0.5,sW2@1.0,MMD@1.0,survival@1.0,stopped@1.0
paraboloid,201,20,2042,T+F,enc-pull,0.9860384464263916,1.6160372495651245,0.27559274435043335,0.5187736749649048,0.6418448090553284,0.5583713598418654,0.9344098530118428,1.081454743120007,0.9780148710528118,0.35970164809945987,0.43578402205803607,0.8173201681879222,1.009044901585198,0.24029541015625,0.26600000262260437,0.04800000041723251
paraboloid,201,20,2042,T+F,dec-side,0.9860384464263916,1.6160372495651245,0.2765437662601471,0.6085827946662903,0.8869070410728455,0.556834103768332,1.1262261526925224,1.525429173519737,1.593374450322125,0.393517923781898,0.5162401028374147,1.079922901508899,1.8391676697953703,0.41548559069633484,0.26600000262260437,0.04800000041723251
paraboloid,201,20,3042,baseline,enc-pull,6.6313018798828125,13.113975524902344,0.2885313034057617,0.448678582906723,0.5412400960922241,0.6383019424066311,0.7900433326835063,0.9219530890969669,0.7973210605397675,0.4047429853798926,0.4195364167957388,0.4393856664107891,0.7758611324860047,0.27868691086769104,0.2720000147819519,0.05000000074505806
paraboloid,201,20,3042,baseline,dec-side,6.6313018798828125,13.113975524902344,0.3030180335044861,0.7170900702476501,1.3323928117752075,0.6874609564466116,1.2465327248644473,2.0759863011977253,2.0211287024870708,0.5118956853612424,0.5978306578544801,0.9939462049731947,1.8505775117304888,0.39909592270851135,0.2720000147819519,0.05000000074505806
paraboloid,201,20,3042,T+F,enc-pull,0.7000296115875244,0.9106422066688538,0.23215265572071075,0.4400161802768707,0.5640383958816528,0.5950174606560075,0.8508818896848764,0.9970662734087776,0.7806920870000755,0.40472897885754455,0.42234940266649174,0.6510605540347983,1.0855867151373784,0.2927251160144806,0.2720000147819519,0.05000000074505806
paraboloid,201,20,3042,T+F,dec-side,0.7000296115875244,0.9106422066688538,0.23785680532455444,0.5802335143089294,0.9772350192070007,0.5910464538438885,1.0923098663785564,1.7591093848733341,1.908620488864798,0.441975780058858,0.49309623665090774,1.067356780567428,1.9471223015875192,0.4589386582374573,0.2720000147819519,0.05000000074505806
paraboloid,201,20,4042,baseline,enc-pull,7.8972859382629395,32.76221466064453,0.582330584526062,0.8813737034797668,0.7862114906311035,0.976150479595987,1.290797031286991,1.1629983888450244,0.7119554565272473,0.5006396956614697,0.5958078787900692,0.5472599277663471,0.7238006616780521,0.16561661660671234,0.28200000524520874,0.06000000238418579
paraboloid,201,20,4042,baseline,dec-side,7.8972859382629395,32.76221466064453,0.5907894968986511,1.0844967365264893,1.1347459554672241,0.9933090375457565,1.5396185210256865,1.577637584496897,1.0597947236445262,0.5590221834489085,0.7618870065825311,0.7514602421288437,0.9291273465126283,0.26213836669921875,0.28200000524520874,0.06000000238418579
paraboloid,201,20,4042,T+F,enc-pull,1.331188678741455,2.248904228210449,0.5616048574447632,0.910193920135498,0.898134171962738,0.8973516435271489,1.3422409982392283,1.3731312853224733,0.5706969373501275,0.4467453831993817,0.6421126174272466,0.3982059901742974,0.9948154040528671,0.25600820779800415,0.28200000524520874,0.06000000238418579
paraboloid,201,20,4042,T+F,dec-side,1.331188678741455,2.248904228210449,0.5779855847358704,1.035050630569458,1.1927516460418701,0.920111335539249,1.5577098962032434,1.8683497652094414,1.2797936587745524,0.5196262394804373,0.846151152452942,0.6354722636616149,1.4836873894593177,0.4097673296928406,0.28200000524520874,0.06000000238418579
