N,D,K_pairs,surface,condition,seed,ae_loss,drift_loss,diff_loss,recon_per_dim,phase1_converged,E_mu,E_Sigma,rcMTE@0.1,rcMTE@0.5,rcMTE@1.0,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,sW2@0.1,sW2@0.2,sW2@0.5,sW2@1.0,MMD@1.0,survival@1.0,stopped@1.0
20,11,4,paraboloid,K,5042,0.010392671450972557,0.009588520042598248,0.008196050301194191,0.0028800049966031856,True,0.09527425467967987,0.1423395574092865,0.7731353640556335,1.2586405277252197,1.1487752199172974,1.310434060568338,1.9957198815152215,1.88593688491703,1.0788911125247886,0.7217096467459567,0.9612080776899716,1.1066097471887917,1.244116965340625,0.327205091714859,0.2580000162124634,0.06599999964237213
20,11,4,paraboloid,K+S,5042,0.010392671450972557,0.009588520042598248,0.008196050301194191,0.0028800049966031856,True,0.09527425467967987,0.1423395574092865,0.7731353640556335,1.2586405277252197,1.1487752199172974,1.310434060568338,1.9957198815152215,1.88593688491703,1.0788911125247886,0.7217096467459567,0.9612080776899716,1.1066097471887917,1.244116965340625,0.327205091714859,0.2580000162124634,0.06599999964237213
20,11,4,paraboloid,baseline,6042,0.006357511505484581,0.014355930499732494,0.016804946586489677,0.0007740777324546467,True,0.3660500645637512,0.30405405163764954,0.38754358887672424,0.5341169238090515,0.5021483302116394,0.6756146804876789,1.0826557790200542,1.0578511181999655,0.7844679257105578,0.32185300394919486,0.3840692698986365,0.46413929056099457,0.6822171342826027,0.2319752275943756,0.2720000147819519,0.06000000238418579
20,11,4,paraboloid,K,6042,0.00813342910259962,0.01477835327386856,0.010129951871931553,0.0007740777324546467,True,0.2689993679523468,0.6504768133163452,0.2354862093925476,0.4240904450416565,0.5253280997276306,0.4528659366826129,0.7620236854853593,0.9495856341193704,0.820975793081941,0.3419271704464464,0.4058400125983367,0.6927563691274915,0.7860570254233674,0.34050309658050537,0.2720000147819519,0.06000000238418579
20,11,4,paraboloid,K+S,6042,0.00813342910259962,0.01477835327386856,0.010129951871931553,0.0007740777324546467,True,0.2689993679523468,0.6504768133163452,0.2354862093925476,0.4240904450416565,0.5253280997276306,0.4528659366826129,0.7620236854853593,0.9495856341193704,0.820975793081941,0.3419271704464464,0.4058400125983367,0.6927563691274915,0.7860570254233674,0.34050309658050537,0.2720000147819519,0.06000000238418579
20,11,4,paraboloid,baseline,7042,0.01326684094965458,0.13332566618919373,0.03744383156299591,0.004604845900427212,True,0.1909613311290741,0.30988672375679016,0.5286082029342651,0.9368895888328552,1.0534313917160034,0.9175043316139524,1.5666526263450091,1.7016559176974826,0.7345713117428656,0.6578588734263978,0.9026672340362277,0.9295606761195611,0.9334226557998166,0.2721812129020691,0.2880000174045563,0.058000002056360245
20,11,4,paraboloid,K,7042,0.009774264879524708,0.11238214373588562,0.01323834527283907,0.004604845900427212,True,0.06669189035892487,0.11753523349761963,0.5269579291343689,0.897428572177887,1.0531549453735352,0.9088480273007297,1.5099871848529076,1.6863887574937608,0.7893506715728318,0.6705232101988381,0.8873967605337421,0.8898160924358166,0.9863084264307425,0.28800544142723083,0.2880000174045563,0.058000002056360245
20,11,4,paraboloid,K+S,7042,0.009774264879524708,0.11238214373588562,0.01323834527283907,0.004604845900427212,True,0.06669189035892487,0.11753523349761963,0.5269579291343689,0.897428572177887,1.0531549453735352,0.9088480273007297,1.5099871848529076,1.6863887574937608,0.7893506715728318,0.6705232101988381,0.8873967605337421,0.8898160924358166,0.9863084264307425,0.28800544142723083,0.2880000174045563,0.058000002056360245
20,11,4,paraboloid,baseline,8042,0.020607497543096542,0.6739117503166199,0.05391200631856918,0.001501007005572319,True,0.2520182728767395,0.5455740690231323,0.4112778306007385,0.7719594240188599,0.9291462302207947,0.7679028511047363,1.2384667614188927,1.354055447048611,0.7610616285786294,0.43967650177505224,0.5585516077875291,1.0175258071095248,1.4476719492288144,0.1567401885986328,0.27000001072883606,0.058000002056360245
20,11,4,paraboloid,K,8042,0.015102561563253403,0.3985450267791748,0.036327969282865524,0.001501007005572319,True,0.16432905197143555,0.40081435441970825,0.4076141119003296,0.752297043800354,0.9075272083282471,0.7666019712175641,1.2415478971489238,1.366059253833912,0.7993418561475578,0.4522720600757939,0.567925896901644,1.003240143460758,1.3904122578212654,0.1628979742527008,0.27000001072883606,0.058000002056360245
