surface,D,dynamics,condition,seed,recon,tangent,E_mu,E_Sigma,sigma_min_p5,sigma_min_median,stage2_loss,stage3_loss,E_drift,E_b,E_Lambda
hyperbolic_paraboloid,11,rotation,C,8042,0.0019658729434013367,0.048417624086141586,0.3972364664077759,1.3595893383026123,2.150834083557129,2.3511531352996826,0.6788646578788757,0.22278108447790146,2.123796224594116,2.688516139984131,4.571109771728516
hyperbolic_paraboloid,11,rotation,T+F,8042,0.0004846835085614161,0.0066436175256967545,0.12604446709156036,0.24671334028244019,1.7461341619491577,1.9422394037246704,0.03927159681916237,0.03658750280737877,0.08787932991981506,0.7555961608886719,2.6380958557128906
hyperbolic_paraboloid,11,rotation,ATLAS,9042,0.0012939189645377073,0.15963271260261536,0.14323851466178894,0.7954738140106201,,,0.00010729240602813661,0.0026444667018949986,,0.14323851466178894,3.035247802734375
hyperbolic_paraboloid,11,rotation,baseline,9042,0.0013231957669962537,0.018032200634479523,0.3991290330886841,0.49684643745422363,1.2145297527313232,1.3935660123825073,0.15733405947685242,0.10547022707760334,1.1334950923919678,5.650306224822998,2.519385814666748
hyperbolic_paraboloid,11,rotation,T,9042,0.017993905327536842,0.08910423517227173,2.849665641784668,1.0315712690353394,0.22128650546073914,1.0564355850219727,6.97628927230835,0.2699272409081459,5.0680084228515625,22.75677490234375,7.771024703979492
hyperbolic_paraboloid,11,rotation,F,9042,0.012682593681595543,0.3476220965385437,2.6517977714538574,18.77643585205078,1.493855595588684,1.8251521587371826,0.04381015710532665,1.0659256875514984,0.14317403733730316,3.2713491916656494,22.971282958984375
hyperbolic_paraboloid,11,rotation,C,9042,0.0009004979987036098,0.04112166538834572,0.5527846813201904,1.1670540571212769,2.0924742221832275,2.31656813621521,0.6626485884189606,0.21956931799650192,3.286151885986328,2.7737839221954346,4.866347312927246
hyperbolic_paraboloid,11,rotation,T+F,9042,0.003779005936600945,0.02924186736345291,0.6186398863792419,0.7345554232597351,1.8354053497314453,2.059190034866333,0.08984477259218693,0.09408514946699142,0.252833753824234,1.5046380758285522,3.6368236541748047
quartic_dome,11,rotation,ATLAS,42,0.0014145541936159134,0.0960945263504982,0.3454757034778595,0.38863182067871094,,,0.00011284057109151036,0.00023384539235848933,,0.3454757034778595,0.7094122171401978
quartic_dome,11,rotation,baseline,42,0.00042823456566442144,0.06308725476264954,1.1743851900100708,0.839970588684082,1.3239126205444336,1.4634417295455933,0.060732610523700714,0.04657985456287861,0.5151024460792542,2.3847289085388184,1.1051898002624512
quartic_dome,11,rotation,T,42,0.0011708263985135338,0.011803051456809044,0.1667371392250061,0.26301026344299316,1.170781135559082,1.372003197669983,0.1546817310154438,0.022422628477215767,0.6388379335403442,2.0840659141540527,1.7158039808273315
quartic_dome,11,rotation,F,42,0.008939236402511597,0.40243232250213623,2.981987476348877,6.7908735275268555,1.8634477853775024,2.10296630859375,0.004807955236174166,0.15966765582561493,0.016257207840681076,3.016909599304199,6.984164237976074
quartic_dome,11,rotation,C,42,0.001574978232383728,0.08739449083805084,1.210885763168335,1.0095301866531372,2.5813541412353516,2.8637046813964844,0.056261828169226646,0.05514287017285824,0.39729344844818115,2.1638739109039307,1.3719595670700073
quartic_dome,11,rotation,T+F,42,0.0009068977934393016,0.01203246507793665,0.23832277953624725,0.21579816937446594,1.5917162895202637,1.7106053829193115,0.025393943302333355,0.02412468008697033,0.047039926052093506,0.8452922105789185,1.6276873350143433
