time,ensemble_survival,MTE,RPD,surface,penalty,sim_mode,W2,MMD
3.0,0.19999998807907104,,,paraboloid,T+F,learned_ambient,4.223095704013418,0.15196886658668518
4.0,0.14999999105930328,,,paraboloid,T+F,learned_ambient,5.7437818764166035,0.19175004959106445
5.0,0.09999999403953552,,,paraboloid,T+F,learned_ambient,8.25973535432973,0.18346059322357178
0.1,0.9699999690055847,0.8301769925146988,0.6488476277646628,paraboloid,T+F+K,learned_latent,,
0.2,0.9300000071525574,0.9716383411038306,0.5669680384708184,paraboloid,T+F+K,learned_latent,,
0.5,0.7749999761581421,0.723871341828377,0.3671259169335499,paraboloid,T+F+K,learned_latent,,
1.0,0.6299999952316284,0.7669319273933531,0.30801935957744137,paraboloid,T+F+K,learned_latent,1.6292804039135658,0.16899928450584412
2.0,0.3349999785423279,,,paraboloid,T+F+K,learned_latent,1.75700027023968,0.17823168635368347
3.0,0.19999998807907104,,,paraboloid,T+F+K,learned_latent,1.6803118657290859,0.15669187903404236
4.0,0.14999999105930328,,,paraboloid,T+F+K,learned_latent,1.3703404016016596,0.13080379366874695
5.0,0.09999999403953552,,,paraboloid,T+F+K,learned_latent,1.3852166210827044,0.21532289683818817
0.1,0.9699999690055847,0.41136987430533184,0.3215174227707065,paraboloid,T+F+K,learned_ambient,,
0.2,0.9300000071525574,0.5896405455886676,0.3440656151500567,paraboloid,T+F+K,learned_ambient,,
0.5,0.7749999761581421,0.7160935432680191,0.36318124988680167,paraboloid,T+F+K,learned_ambient,,
1.0,0.6299999952316284,0.9764238387819321,0.39215663705639614,paraboloid,T+F+K,learned_ambient,2.844478683001792,0.12266457080841064
2.0,0.3349999785423279,,,paraboloid,T+F+K,learned_ambient,6.2383972136325685,0.27182796597480774
3.0,0.19999998807907104,,,paraboloid,T+F+K,learned_ambient,10.038158851278487,0.37215936183929443
4.0,0.14999999105930328,,,paraboloid,T+F+K,learned_ambient,18.10983415075046,0.4397374391555786
5.0,0.09999999403953552,,,paraboloid,T+F+K,learned_ambient,21.86558482854637,0.454600065946579
0.1,0.9699999690055847,0.7853089165441769,0.6042996087929681,hyperbolic_paraboloid,baseline,learned_latent,,
0.2,0.9300000071525574,0.979554207094254,0.5491507919584749,hyperbolic_paraboloid,baseline,learned_latent,,
