surface,condition,seed,ae_loss,drift_loss,diff_loss,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,MMD@1.0,survival@1.0
paraboloid,T+F+K(Pstar)1ph,2042,0.010631723329424858,0.06077490374445915,3.4238228797912598,0.8510634613037109,1.747254604763455,2.4903065936165567,1.7300278287219808,0.21215638518333435,0.8050000071525574
paraboloid,T+F,3042,0.013132823631167412,0.15802207589149475,2.92069149017334,1.4030444212634154,2.784611366314595,3.2223771210688694,1.930343719367846,0.29189562797546387,0.7850000262260437
paraboloid,T+F+K(Phat)2ph,3042,0.029887182638049126,0.12765881419181824,1.830057144165039,1.3957274465849905,2.742165847863565,3.1621369768859475,1.8021170257031074,0.2916649878025055,0.7850000262260437
paraboloid,T+F+K(Pstar)2ph,3042,0.02013794519007206,0.08769190311431885,1.5845205783843994,1.392551768909801,2.747778524899616,3.122984673566879,1.7686736289915876,0.27581343054771423,0.7850000262260437
paraboloid,T+F+K(Pstar)1ph,3042,0.008880449458956718,0.12642031908035278,1.8497225046157837,1.3114546958846276,2.6777270439616796,3.365798075487659,2.0207563778963884,0.330739289522171,0.7850000262260437
paraboloid,T+F,4042,0.0027141147293150425,0.043772947043180466,0.9546858668327332,1.3170228576660157,2.3806354670234806,2.8289932878050084,1.4198171479520925,0.1997547745704651,0.7300000190734863
paraboloid,T+F+K(Phat)2ph,4042,0.13340701162815094,0.045843325555324554,1.0508546829223633,1.3150784301757812,2.3401657863216507,2.769624056881421,1.3373484676826732,0.21470749378204346,0.7300000190734863
paraboloid,T+F+K(Pstar)2ph,4042,0.03960207477211952,0.03545428067445755,1.283740520477295,1.3272848510742188,2.367651164861015,2.7955106970382064,1.4701513554675134,0.23840779066085815,0.7300000190734863
paraboloid,T+F+K(Pstar)1ph,4042,0.02477351576089859,0.022723359987139702,0.7142461538314819,1.3246820068359375,2.3075537918680937,2.686906579422624,1.2136145668546519,0.18463391065597534,0.7300000190734863
paraboloid,T+F,5042,0.0404973030090332,0.15573696792125702,1.7073266506195068,1.1486145479595242,2.337193080357143,3.0653850848858175,2.452602365402902,0.2970415949821472,0.7799999713897705
paraboloid,T+F+K(Phat)2ph,5042,0.010741574689745903,0.12659767270088196,1.4180748462677002,1.0887303184624293,2.103185465047648,2.620590014335437,1.8874521719317283,0.2544748783111572,0.7799999713897705
paraboloid,T+F+K(Pstar)2ph,5042,0.019737718626856804,0.13512519001960754,1.462119698524475,1.113794758092219,2.1475491366543613,2.6403135642027245,1.8299581604054234,0.21950645744800568,0.7799999713897705
